business_id,name,city,state,postal_code,is_open,categories,avg_stars,avg_useful,avg_funny,avg_cool,total_reviews
EI2_OgANt1Mb_83cNnpPwg,Marra's,Philadelphia,PA,19148,1,"Italian, Restaurants",3.01,1.34,0.32,0.42,295
mKTQek1QqB7xQcPBMzfG6g,Beirut Cafe&Hookah,Philadelphia,PA,19147,0,"Middle Eastern, Cafes, Lebanese, Hookah Bars, Restaurants, Bars, Lounges, Nightlife",4.38,0.62,0.5,0.88,8
2f3YghoMYzd5-GFMh_kvwQ,Del Frisco's Grille,Philadelphia,PA,19107,1,"Breakfast & Brunch, Diners, Nightlife, Restaurants, Steakhouses, Bars",3.36,0.71,0.2,0.28,142
WeGCJyL0O2eKrrpzUIhBSw,Stables,Indianapolis,IN,46203,0,"American (Traditional), Restaurants, Bars, Nightlife",4.4,0.6000000000000001,0.0,0.2,5
jziliEq8Zum-EynD5v-Hvg,Chifa,Philadelphia,PA,19106,0,"Peruvian, Chinese, Restaurants, Asian Fusion, Latin American",3.79,1.24,0.48,0.75,459
uThu1t3DGVJ1AgTwP4QKzA,Hooters,Indianapolis,IN,46225,1,"Nightlife, Restaurants, Sports Bars, Bars, Chicken Wings, American (Traditional)",2.43,0.61,0.67,0.2,107
jfbJr7k3m-tB_zy141Kn0Q,Black Leaf Vegan,Indianapolis,IN,46208,1,"Food Trucks, Gluten-Free, Restaurants, Vegan, Food",4.57,1.57,0.0,0.29,7
X3Qa-dXb2DFdZZ2UnAfSVg,Dunkin',Philadelphia,PA,19115,1,"Coffee & Tea, Donuts, Food, Restaurants",1.2,0.6000000000000001,0.6000000000000001,0.4,5
BM92j54mc-c-6MWqWSimRw,Dmitri's,Philadelphia,PA,19107,0,"Restaurants, Mediterranean, Greek, Seafood",3.64,1.15,0.33,0.5,160
HdQ7SLW9HuIuHAtcgVKogA,Slider Station,Indianapolis,IN,46222,0,"Fast Food, Caterers, Food Stands, Restaurants, Event Planning & Services",3.57,0.43,0.0,0.0,7
02nUjwVmJGTgGyiIi-hklg,El Café,Philadelphia,PA,19103,0,"Breakfast & Brunch, Restaurants, Mexican, Coffee & Tea, Food",4.55,2.91,0.36,1.18,11
qXZmhZtCpTH6wlnUT75zmw,Hyderabad House,Indianapolis,IN,46268,1,"Fast Food, Asian Fusion, Indian, Restaurants",3.54,0.73,0.14,0.35000000000000003,132
Xdhw_8EubmL4N-E5pBzD_g,Cassizzi Pizzeria,Philadelphia,PA,19134,0,"Pizza, Restaurants",3.45,0.55,0.0,0.09,11
jvmICtfGWev5D00G5lazQA,Steak ’n Shake,Indianapolis,IN,46278,0,"Fast Food, Restaurants, Burgers, Breakfast & Brunch, American (New), Diners, American (Traditional)",1.4,0.56,0.13,0.1,68
TMEnErP6Y6mMgfmX2wFcLw,Binford Cafe,Indianapolis,IN,46220,0,"Sandwiches, Breakfast & Brunch, Restaurants",4.0,1.86,0.21,0.36,14
0D1UBNxkT17qejQjjlZurQ,Starbucks,Indianapolis,IN,46254,1,"Cafes, Breakfast & Brunch, Coffee & Tea, Food, Restaurants",4.25,0.81,0.06,0.44,16
IrJbptQgdCXC4avPQKeChw,Italian Bistro,Philadelphia,PA,19152,0,"Italian, Restaurants",2.2,1.6,0.67,0.87,15
dyELPSU9bEe20QpCQ8pn9A,Halal Food Special,Philadelphia,PA,19103,1,"Restaurants, Halal, Food, Food Trucks",4.71,0.71,0.14,0.29,7
HWnfpi2vXDTNGTCSFd97PQ,Ambrosia,Indianapolis,IN,46220,0,"Italian, Restaurants",3.5100000000000002,0.6000000000000001,0.12,0.26,43
IvIItKgPAhsgbxwRczEQeA,Jimmy John's,Philadelphia,PA,19103,0,"Restaurants, Food, Food Delivery Services, Delis, Salad, Sandwiches",3.5,1.0,0.46,0.77,48
iiZHyvPUN4rPpVA70Mt8hg,Independence After Hours,Philadelphia,PA,19106,1,"Tours, Dinner Theater, Historical Tours, Hotels & Travel, Walking Tours, Restaurants",4.33,0.17,0.0,0.0,6
Rliq-iILjQX0w3Q0XZ4LAQ,Florida Style Pizza,Philadelphia,PA,19145,0,"Pizza, Restaurants",4.2,1.28,0.68,0.6000000000000001,25
y6-J_UjNk69VNLb39c_5CA,Spirit of Philadelphia,Philadelphia,PA,19106,1,"Event Planning & Services, American (New), Venues & Event Spaces, Active Life, Boating, Boat Tours, American (Traditional), Restaurants, Tours, Hotels & Travel, Buffets, Boat Charters",2.92,1.8900000000000001,0.72,0.47000000000000003,167
5css9Tl6TwMVe8GDLorJkQ,Maliwan,Philadelphia,PA,19148,0,"Laotian, Thai, Restaurants",4.75,0.79,0.04,0.29,28
DvyG9Fx1EeNJfr_UNL7NYA,Fresco Tortilla,Philadelphia,PA,19102,0,"Event Planning & Services, Restaurants, Mexican, Food",3.3,0.5,0.0,0.0,10
ZYRul0i1bhOjirHED6Kd0w,SouthHouse,Philadelphia,PA,19148,1,"Bars, American (New), Nightlife, Restaurants, Pubs, Gluten-Free",4.32,0.67,0.24,0.30000000000000004,165
cM77NrFZx2z0d84AqEpmMw,Diner At Manayunk,Philadelphia,PA,19127,1,"Breakfast & Brunch, Restaurants",4.16,2.23,0.28,0.4,86
xrUtLEFyxzfjflTC2nqLXQ,Good Day Eatery,Philadelphia,PA,19103,1,"Bagels, Food, Breakfast & Brunch, Event Planning & Services, Pizza, Restaurants, Caterers, Sandwiches, Food Delivery Services",3.5,2.47,0.53,1.26,38
LM54ufrINJWoTN5imV8Etw,John's Roast Pork,Philadelphia,PA,19148,1,"Sandwiches, Salad, American (Traditional), Cheesesteaks, Breakfast & Brunch, Active Life, American (New), Beaches, Restaurants",4.33,1.25,0.58,0.79,1609
cOaw7LOj7yjCH9ty8eIJDg,Marchiano's Bakery,Philadelphia,PA,19127,1,"Bakeries, Restaurants, Food",4.69,1.7,0.6900000000000001,1.07,121
F8uKZRKmdrqcQYNS9SXCWw,Wendy's,Indianapolis,IN,46254,1,"Burgers, Fast Food, Restaurants",1.24,0.93,0.28,0.1,29
d4QDtxEVBncaFLAxggRoqQ,Philadelphia Bar & Restaurant,Philadelphia,PA,19106,0,"Breakfast & Brunch, Restaurants, American (New), Food, Gastropubs",3.6,1.15,0.58,0.75,93
mbWj0U7dIaX103cSQC4WiQ,China Royal,Philadelphia,PA,19152,1,"Restaurants, Chinese",2.78,0.5,0.22,0.06,18
-KncfNxXHo2DA46fR39K5w,Cantinho Brasileiro Restaurante,Philadelphia,PA,19152,1,"Brazilian, Specialty Food, Food, Restaurants, Ethnic Food",3.1,1.3,0.0,0.4,10
VytP0omSyIs6cuw_Voy94w,Dex & Syd's,Philadelphia,PA,19147,0,"Restaurants, Seafood, Cajun/Creole, American (New), Chicken Wings, Cheesesteaks",3.8,1.14,0.2,0.2,35
nqMGXZ3haILky26NDAJVSA,Drunk Crab,Philadelphia,PA,19123,1,"Restaurants, Chicken Wings, Asian Fusion, Japanese, Seafood",4.39,1.67,0.11,0.33,18
cLNyFQ3T7p_Kcf09IburKw,Dunkin',Philadelphia,PA,19126,1,"Donuts, Restaurants, Food, Coffee & Tea",1.4,0.6000000000000001,0.2,0.0,5
StJngGaxDOJDjNmsCcKuAQ,Nick's Famous Pizza,Philadelphia,PA,19144,1,"Pizza, Restaurants",3.27,0.87,0.4,0.27,15
UiVGsdrU4_eJhmFRubwETg,Salt & Pepper Deli III,Philadelphia,PA,19143,1,"Convenience Stores, Sandwiches, Restaurants, Food, Beer, Wine & Spirits",3.63,1.58,1.68,1.0,19
AYcsDAQQktKzt0uxq54jZw,Sundry and Vice,Indianapolis,IN,46204,1,"Nightlife, Restaurants, Bars, Cocktail Bars",4.17,0.8300000000000001,0.17,0.67,6
vrDax0Opr-CFuvwp396L0g,Rieker's Prime Meats,Philadelphia,PA,19111,1,"Meat Shops, Food, Restaurants, Butcher, Grocery, Specialty Food, German",4.62,2.08,0.6900000000000001,0.64,74
NEZOlUKoQWUotatzRp-r5A,Happy Lamb Hot Pot,Philadelphia,PA,19107,1,"Mongolian, Restaurants, Chinese, Hot Pot",4.2,1.28,0.22,0.54,171
YN4Kk751tmdvoarGo8z7_A,New Delhi Indian Restaurant,Philadelphia,PA,19104,1,"Buffets, Pakistani, Restaurants, Indian, Vegan, Vegetarian",3.81,0.84,0.32,0.5,531
t5fwWTHFVGpH9Xkrv56EtA,Waffle House,Indianapolis,IN,46237,1,"American (New), Breakfast & Brunch, Salad, Diners, Restaurants, American (Traditional), Burgers",3.48,0.5700000000000001,0.67,0.4,42
VXitS8Lj7uz30Epy4GseXQ,The Great Western Diner,Indianapolis,IN,46205,0,"Breakfast & Brunch, American (Traditional), Restaurants, Diners",3.1,1.2,0.30000000000000004,0.2,10
IP_E4SHLClorhNg4o5bw9Q,Rosy's Taco Bar,Philadelphia,PA,19103,1,"Tacos, Nightlife, Bars, Mexican, Restaurants",3.91,0.89,0.16,0.51,293
mcB1_hiiOVPlgTvlkqAiDw,Isaros Market & Juice Bar,Indianapolis,IN,46203,1,"Tacos, Mexican, Restaurants, Juice Bars & Smoothies, Specialty Food, Fruits & Veggies, Food, International Grocery, Sandwiches, Farmers Market",4.76,2.23,0.17,1.14,66
EHNtEYL9GXsv1sbKChMMWw,Stix Asian Eatery,Philadelphia,PA,19147,0,"Korean, Restaurants, Asian Fusion, Chinese, Sandwiches, Salad, Food, Bubble Tea",4.11,1.11,0.11,0.11,18
00rIcvqmfci_oJWkOqPqmg,T & F Farmers Pride,Philadelphia,PA,19128,1,"Specialty Food, Delis, Sandwiches, Fruits & Veggies, International Grocery, Grocery, Food, Restaurants, Farmers Market",4.56,1.22,0.24,0.33,95
3dtxHKM3RbVyjzTfbcGq2A,Murphy's Tavern,Philadelphia,PA,19128,1,"Nightlife, Pubs, Restaurants, Bars, Pizza",3.45,1.86,0.68,0.9500000000000001,22
UBninoH1mvs7KpR_ZRFtXg,China Dragon,Indianapolis,IN,46227,1,"Cantonese, Chinese, Restaurants",3.7600000000000002,0.71,0.1,0.29,49
-LoVysdztSNMiUeHCw8Ldg,Sarita's Pollos Charbroiled Cuisine,Indianapolis,IN,46268,1,"Restaurants, Mexican",4.2,1.0,0.0,0.8,5
eZm0-iedpPrumpf_4eeJag,Hoaglin to Go Cafe & Market,Indianapolis,IN,46204,0,"Food, American (New), Breakfast & Brunch, Restaurants, Coffee & Tea",3.74,0.67,0.24,0.35000000000000003,196
ddmwkOVNategY1klPbAFsw,Banjara Indian Bistro,Philadelphia,PA,19118,0,"Indian, Restaurants",4.06,1.1,0.1,0.25,69
fUmXHW1iM5WUvdUuz1BxIQ,Bella's Breakfast & Lunch,Philadelphia,PA,19121,1,"Breakfast & Brunch, Restaurants",4.0,1.23,0.23,0.31,13
zRnFxKLKdn0ZJ2_DapEQWA,The Lucky Well - Spring Arts,Philadelphia,PA,19123,1,"Chicken Shop, Barbeque, Restaurants",4.81,1.33,0.33,0.85,27
2X3sYDb2wORzDDwNZP33WA,Flaming Basil,Philadelphia,PA,19104,1,"Food Trucks, Restaurants, Laotian, Thai, Food",4.17,1.67,0.17,0.92,12
e3fQkykBr9V9jr1g9VWliw,Pho Ga Thanh Thanh,Philadelphia,PA,19147,1,"Vietnamese, Restaurants",4.42,1.94,0.48,1.1,31
4YDg3XicduxyQZ_qQvHYLg,Cafe Soleil,Indianapolis,IN,46202,1,"Restaurants, Cafes",4.43,1.67,0.1,0.71,21
Oj-XIt4Xj6NSsHzlSt-PsA,Pei Wei,Philadelphia,PA,19131,0,"Restaurants, Gluten-Free, Asian Fusion, Chinese, Fast Food, Diners",2.71,0.97,0.29,0.44,150
3LH8sjQLk5SuNZXV8S2sHw,Indy Dough Donut POP-UP,Indianapolis,IN,46220,0,"Shopping, Restaurants, Pop-Up Restaurants, Pop-up Shops, Food, Donuts",4.91,2.36,0.18,1.73,11
hdnqq_oRghlnDG2pFTcxWQ,Wendy's,Indianapolis,IN,46227,1,"Fast Food, Burgers, Restaurants",1.78,0.22,0.0,0.0,9
T8NWs6flR26edfhhwJNhNA,Sahara Grill,Philadelphia,PA,19107,1,"Mediterranean, Middle Eastern, Restaurants",3.97,0.77,0.19,0.48,328
XX0xyWDpFc6Diq-XVHUckg,East Coast Wings & Grill,Philadelphia,PA,19134,1,"Chicken Wings, Bars, Fast Food, Sandwiches, American (Traditional), Nightlife, Restaurants, Burgers",3.47,0.98,0.17,0.28,120
6jWxJEIoq5RrEAARWmj0Xg,N2 Sweet Cafe,Philadelphia,PA,19107,0,"Desserts, Restaurants, Cafes, Food, Ice Cream & Frozen Yogurt",4.05,0.56,0.31,0.31,61
WbxPdq_PgVvCI462l0vPEQ,Dunkin',Philadelphia,PA,19139,1,"Donuts, Restaurants, Coffee & Tea, Food",1.29,0.93,1.29,0.07,14
0lGN91IoLe02MtEu9Xtf1w,Pizza Hut,Philadelphia,PA,19145,0,"Chicken Wings, Pizza, Restaurants, Italian",1.35,0.74,0.87,0.0,23
5AnaXoQK2ua0MxWKEb2FNw,Red Robin Gourmet Burgers and Brews,Indianapolis,IN,46250,1,"Burgers, American (Traditional), Restaurants",2.77,0.49,0.09,0.15,131
aa0xi7fgFJyA4qWux6vz0A,Carmen's Famous Italian Hoagies,Philadelphia,PA,19107,1,"Restaurants, Cheesesteaks, Sandwiches, Salad",3.69,1.1,0.44,0.75,592
tf6ftIP-9yIKW9CZOsZIaA,Micholula,Indianapolis,IN,46260,0,"Food, Grocery, Restaurants, Specialty Food, Mexican",3.83,0.5,0.0,0.33,6
ejDp-QWHRJumTZySSCsQxw,Earth Fare,Indianapolis,IN,46227,0,"Health Markets, Grocery, Specialty Food, Food, Organic Stores, Live/Raw Food, Restaurants",3.45,1.21,0.15,0.27,33
Fg2xoXaYtXtCW2Cggb0I7A,Boston Market,Indianapolis,IN,46250,1,"Comfort Food, Restaurants, Sandwiches, Chicken Shop, Caterers, Event Planning & Services, American (Traditional)",2.75,0.62,0.08,0.17,24
7Y3RjSc99a88oTMEgvazoA,QDOBA Mexican Eats,Philadelphia,PA,19102,1,"Restaurants, Mexican, Event Planning & Services, Caterers, Fast Food",3.16,0.93,0.48,0.47000000000000003,95
VOBvxu8SzLGSun8o5OFhjA,QT Vietnamese Sandwich,Philadelphia,PA,19104,1,"Vietnamese, Food Trucks, Sandwiches, Restaurants, Food",4.0,3.0,2.83,2.33,6
21czbreHdJ8DxchFcsAlQA,Barone's How U Doin' Deli & Grocery,Philadelphia,PA,19145,0,"Specialty Food, Food, Delis, Grocery, Ethnic Food, Convenience Stores, Italian, Restaurants",5.0,1.55,0.91,1.36,11
Iw8uqNPxviwcgxtruAx_LA,Good Dog Bar,Philadelphia,PA,19102,1,"American (Traditional), Restaurants, Bars, Nightlife, Burgers, Sandwiches, Soup, Pubs",3.84,0.93,0.37,0.55,1319
5wAk4sBWukQ4WFIlaDrdEw,Kimey's Place,Philadelphia,PA,19104,0,"Food, Breakfast & Brunch, Grocery, Modern European, Delis, Restaurants",4.53,0.63,0.21,0.74,19
nKYpVtHmwzPBmVAlz73qoQ,Imli Indian Kitchen,Philadelphia,PA,19147,0,"Restaurants, Indian",4.14,1.17,0.23,0.42,64
AXfF-c7h7y4yqUC6zehbng,Five Guys Pizza,Philadelphia,PA,19127,0,"Breakfast & Brunch, Restaurants, Chicken Wings, Food Delivery Services, Pizza, Food",2.0,0.5,0.17,0.17,6
4D5-gMI-ma_xHIKE5dyH1g,Mann's Grille,Indianapolis,IN,46241,1,"Diners, Restaurants, American (Traditional)",3.78,1.29,0.66,0.45,143
_lRDriotIGmQBSwjOEcsNg,Chick-fil-A,Indianapolis,IN,46250,1,"Event Planning & Services, Chicken Shop, Caterers, Fast Food, Restaurants",4.26,0.29,0.09,0.11,35
pb1nY1D4SftVWCBM1cADCA,West Place Chinese Restaurant,Indianapolis,IN,46227,1,"Restaurants, Chinese",3.67,0.38,0.05,0.05,21
EzjysPg2-lVX1E0ibStUXw,Ekta Indian Cuisine,Philadelphia,PA,19125,1,"Restaurants, Pakistani, Indian",4.24,0.96,0.29,0.5,462
wUiJDkB_YUZEgTQshpUZZg,Xin Xing House,Philadelphia,PA,19149,1,"Chinese, Restaurants",3.83,2.0,0.8300000000000001,0.8300000000000001,6
Ldch7Nc5gaZrhcIRd7mcjw,Kabuki Sushi,Philadelphia,PA,19107,1,"Japanese, Sushi Bars, Restaurants",3.78,0.71,0.22,0.36,413
teFjQxUqT8c-yxQdoILDVQ,Nada,Indianapolis,IN,46204,1,"New Mexican Cuisine, Breakfast & Brunch, Desserts, Nightlife, Bars, Cocktail Bars, Mexican, Latin American, Restaurants, Food, Tacos",4.28,0.63,0.11,0.42,1663
C93hmXkaRnej-jg0Z0ilhA,Rayaki - Philadelphia,Philadelphia,PA,19149,1,"Ramen, Japanese, Restaurants, Izakaya",4.11,0.47000000000000003,0.05,0.26,38
I-bZsyEsmlJsqYObIF2V7A,Wokano,Philadelphia,PA,19147,1,"Dim Sum, Japanese, Restaurants, Chinese",3.06,0.8300000000000001,0.36,0.33,141
coI_Dy206b2m6VN5Q9CsoQ,Pizza King - Indianapolis,Indianapolis,IN,46256,1,"Food Delivery Services, Restaurants, Food, Pizza",2.49,0.9,0.1,0.1,49
YOqnRHASr8ensibyqqFmSQ,Las Lomas Restaurant,Philadelphia,PA,19147,1,"Mexican, Grocery, Restaurants, Food, Bakeries",3.75,0.8300000000000001,0.33,0.42,12
pFzcy84OCWx1_x2Tdv7g3A,Ralston's Drafthouse,Indianapolis,IN,46204,1,"Nightlife, Restaurants, Gastropubs, American (New), Comfort Food, Bars, Pubs",3.82,0.79,0.11,0.42,505
Ka-js9Fn1yRGcyy3VBDPDg,Starbucks,Indianapolis,IN,46250,1,"Food, Restaurants, Coffee & Tea",3.5,0.41000000000000003,0.16,0.28,32
4P4iL8EHh_IjfNE2_c8TTQ,707 Restaurant & Bar,Philadelphia,PA,19176,0,"Restaurants, American (New)",3.64,3.0,1.0,2.64,11
5xCCI9RDrva3niBHOCVlGQ,Fazoli's,Indianapolis,IN,46227,1,"Italian, Fast Food, Pizza, Restaurants, American (New)",3.75,0.5,0.0,0.38,8
UJw-KnIdnzwbvxzNvIUhgw,Currito Burritos Without Borders,Philadelphia,PA,19104,0,"Mexican, Juice Bars & Smoothies, Food, Breakfast & Brunch, Fast Food, Restaurants",2.8,0.93,0.0,0.4,15
PHqeN9MKNA_TfIUfmpBeRw,Tastings A Wine Experience,Indianapolis,IN,46204,1,"Tapas Bars, Wine Bars, Beer, Wine & Spirits, Food, Bars, Restaurants, Nightlife",4.08,1.12,0.19,0.58,275
dTJRXFxdjmDZYNqe8iB86A,Koukouzeli,Philadelphia,PA,19147,0,"Greek, Restaurants",4.17,1.71,0.25,0.29,24
TunmRrfZb7bt53T6HJi4UQ,Bleu Sushi,Philadelphia,PA,19107,1,"Sushi Bars, Japanese, Restaurants, Asian Fusion, Tapas/Small Plates",4.3,0.73,0.23,0.32,967
OiE-MRsu_E5O54crdNGZ1g,Voltage Lounge,Philadelphia,PA,19123,1,"Arts & Entertainment, American (New), Event Planning & Services, Venues & Event Spaces, Restaurants, Nightlife, Lounges, Comedy Clubs, Hookah Bars, Arcades, Music Venues, Bars",3.23,1.25,0.84,0.32,44
UFCN0bYdHroPKu6KV5CJqg,The Eagle,Indianapolis,IN,46204,1,"Nightlife, Comfort Food, Restaurants, American (New), American (Traditional), Soul Food, Southern, Bars, Beer Bar, Sandwiches",4.47,0.59,0.1,0.38,2312
LC-mBHEvjNVjc_14MXLjfw,Wendy's,Indianapolis,IN,46227,1,"Fast Food, Burgers, Restaurants",1.0,0.8,0.8,0.6000000000000001,5
1NdGpMaXMWA8FwJRL7LZnw,Nutrition Hub,Indianapolis,IN,46240,1,"Restaurants, Coffee & Tea, Juice Bars & Smoothies, Food",4.55,1.18,0.0,0.09,11
wIloReQtEJoUTOZ-j_sAkQ,Lizard's Pub & Eatery,Indianapolis,IN,46227,0,"Nightlife, Restaurants, Burgers, Steakhouses, Pubs, Bars",3.25,1.12,0.5,0.88,8
wWWLeciVf0w-6nxu1_YosA,Twisted Indian Wraps,Philadelphia,PA,19104,1,"Restaurants, Indian, Latin American, Fast Food, Food, Food Delivery Services",3.88,1.18,0.29,1.12,17
uSW_RGoNOqOmtR1lchGxUg,Chopstick House,Philadelphia,PA,19148,1,"Chinese, Restaurants",3.9,1.3,1.0,0.30000000000000004,10
K6VliqaqiQqaVeaOXQv4wQ,Captain Hooks,Philadelphia,PA,19132,0,"Seafood Markets, Seafood, Spanish, Cajun/Creole, Specialty Food, Food, Salad, Fish & Chips, Restaurants, Food Banks, Local Services, Community Service/Non-Profit",4.59,1.33,0.13,0.39,61
U890G5oU74Dz5dOWZUL3OA,Talk,Philadelphia,PA,19103,0,"Nightlife, Bars, American (New), Cocktail Bars, Restaurants",3.78,1.44,0.38,0.5,32
XIP56Dnfod92fYrrNDOACw,Revolution Diner,Philadelphia,PA,19106,0,"Restaurants, Bars, Diners, Nightlife, Breakfast & Brunch",2.86,1.17,0.31,0.71,35
fFdrSvpPAmm_VSHoM8ucyg,Don Gusto PJ,Indianapolis,IN,46217,1,"Mexican, Restaurants",4.27,0.27,0.12,0.18,33
8QUOYn1ehCU0ixSWE08RIA,Jack in the Box,Indianapolis,IN,46268,0,"Restaurants, Food, Burgers",2.14,0.5700000000000001,0.43,0.29,14
fuY-1RhqXFeZ_sh6vk4GzQ,Four Seasons Diner,Philadelphia,PA,19116,0,"Restaurants, Diners, Breakfast & Brunch, American (New)",2.26,1.43,0.30000000000000004,0.35000000000000003,23
ovWd_lbvnK1dQSkSkQRfpg,Benna's Cafe,Philadelphia,PA,19147,1,"Restaurants, Vegan, Breakfast & Brunch, Coffee & Tea, Food",4.05,0.97,0.28,0.41000000000000003,98
lX-H5mJYzs9i8UsPghlvCQ,Milano's Pizzeria and Grill,Philadelphia,PA,19107,1,"Pizza, American (Traditional), Restaurants",3.14,1.79,0.72,0.77,43
RhuDILVR-Z-t96lrRNh1WQ,Dairy Queen Grill & Chill,Indianapolis,IN,46241,1,"Burgers, Fast Food, Food, Custom Cakes, Ice Cream & Frozen Yogurt, Restaurants",3.14,0.43,0.0,0.5700000000000001,7
VwZ5NDbIu3elGQI6MzcXBA,Blue Corn,Philadelphia,PA,19147,1,"Food, Beer, Wine & Spirits, Nightlife, Restaurants, Bars, Cocktail Bars, Mexican",4.44,1.01,0.24,0.52,360
NH-LOS97SfP2aL_ZaLwUJA,High Street Provisions,Philadelphia,PA,19104,1,"American (New), Restaurants",2.47,0.6000000000000001,0.13,0.27,15
9ggTidLF9LPNdyWdCGtrYg,Gooey Looie's,Philadelphia,PA,19148,1,"Sandwiches, Cheesesteaks, Restaurants, Delis",4.3,1.54,0.77,0.88,257
iSSErxB_4XLkrKU0CotYMg,Jim's Steaks,Philadelphia,PA,19149,0,"Restaurants, Sandwiches",3.28,0.76,0.39,0.41000000000000003,75
1e1qCk-tKAkFn-or-o-h0A,Sammy Chon's KTown BBQ,Philadelphia,PA,19107,0,"Ethnic Food, Food, Restaurants, Specialty Food, Korean",3.61,1.14,0.35000000000000003,0.48,152
eGmbGdkhPjw2gniEIq-E6Q,Imperial Palace Chinese Restaurant,Philadelphia,PA,19141,1,"Chinese, Restaurants, American (Traditional), Fast Food",3.83,3.42,0.67,1.17,12
x8joRxn_TPorP1C2LSdSYg,Soulfedphilly,Philadelphia,PA,19149,1,"Seafood, Bars, Nightlife, Restaurants",3.67,2.05,0.31,0.47000000000000003,129
F48wjJ_jjEz59Prh20XhRA,Tyson Bees,Philadelphia,PA,19104,1,"Food Trucks, Mexican, Korean, Food, Restaurants, Food Stands",3.64,1.39,0.66,0.6900000000000001,157
zYnYOzhlG9jPoX9ANecEUw,Au Bon Pain,Philadelphia,PA,19153,0,"Breakfast & Brunch, Food, Bakeries, Sandwiches, Cafes, Restaurants",2.72,0.62,0.35000000000000003,0.28,130
Vcn_cuQNKRF0eQ16TXVaXQ,The Night Kitchen,Philadelphia,PA,19118,1,"Shopping, Bakeries, Restaurants, Desserts, Breakfast & Brunch, Home & Garden, Food, Kitchen & Bath, Specialty Food",4.25,1.26,0.17,0.72,196
dsEWTyoP2eZwRfczWAk_ug,Jason's Deli,Indianapolis,IN,46250,0,"Delis, Caterers, Restaurants, Sandwiches, Salad, Event Planning & Services",3.59,0.87,0.16,0.34,97
LD9Zw55zDpA3CD2wJfhSLQ,New Wok Chinese Restaurant,Philadelphia,PA,19150,0,"Restaurants, Chinese, Cantonese, Szechuan",2.17,1.17,0.8300000000000001,0.0,6
HtHIZmIOEaEIKaCROPtnsA,Mi Lah Vegetarian,Philadelphia,PA,19102,0,"Vegan, Restaurants, Vegetarian",3.69,1.44,0.63,0.44,227
Mfyqn9bYNL7jVsXjXH_ymg,Tavern On the Hill,Philadelphia,PA,19118,1,"Restaurants, Nightlife, American (New), American (Traditional), Bars, Pubs, Lounges",4.1,0.87,0.29,0.36,147
f2kxNoOEdL3bAi_p2UrWxw,The Oakmont,Indianapolis,IN,46204,1,"American (Traditional), Nightlife, Breakfast & Brunch, Bars, Restaurants",4.17,1.23,0.11,0.47000000000000003,158
LsEXXMggkiedirw3zuqKoA,The Fresh Works - Woodhaven Store,Philadelphia,PA,19154,1,"Burgers, Delis, Restaurants, Sandwiches",2.61,0.48,0.11,0.11,44
aNNCjIDnTxn3YXRa4SnzYA,Vesper Sporting Club - Center City,Philadelphia,PA,19102,1,"Dance Clubs, Arts & Entertainment, Diners, Bars, Music Venues, Restaurants, Sports Bars, American (Traditional), Breakfast & Brunch, Lounges, Cocktail Bars, Seafood, Nightlife, American (New)",3.49,1.54,0.52,0.61,162
4CBk3DBUgl3V9zbVBKsIqQ,Moshi Moshi,Philadelphia,PA,19103,0,"Japanese, Sushi Bars, Restaurants",3.07,2.05,0.71,1.39,41
Laqf1fHOcmqe1yGZrxKw_w,Mi Puebla Restaurant,Philadelphia,PA,19119,1,"Restaurants, Mexican",3.39,1.08,0.28,0.30000000000000004,109
nampgzRa90YQd9P2pdi6Qw,McDonald's,Philadelphia,PA,19148,0,"Fast Food, Restaurants, Burgers",1.83,0.33,0.8300000000000001,0.0,6
tt_kvokc0mgbRsc6yQuUQQ,Currito,Indianapolis,IN,46204,0,"Food, Fast Food, Mexican, Restaurants",2.0,0.33,0.8300000000000001,0.0,6
g4cJA7iabhQywVCDytdUJw,Green Soul,Philadelphia,PA,19138,0,"Sandwiches, Soul Food, Restaurants, Juice Bars & Smoothies, Food, Cafes, Vegetarian",4.47,1.67,0.5700000000000001,0.47000000000000003,30
2TtkreVRud9P8RcU8Lw3pg,HipCityVeg,Philadelphia,PA,19087,1,"Restaurants, Burgers, Vegetarian, Sandwiches",3.73,0.87,0.4,0.47000000000000003,15
0IFmbpwP1JiWVCG7z9KORw,Mazza Healthy Mediteranean,Philadelphia,PA,19148,0,"Restaurants, Mediterranean",3.98,0.68,0.18,0.36,44
0De2juaQqHNUYs-vNEj9RA,CYM Island Kitchen,Philadelphia,PA,19120,1,"Spanish, Caribbean, Restaurants, Latin American",3.27,0.8,0.0,0.0,15
GTjkmM2cP394CLereGoVOw,Yummy's Grille,Indianapolis,IN,46219,0,"Greek, Mediterranean, Restaurants, Hot Dogs",3.5,0.65,0.15,0.32,34
xXFSEWRO0012YBbdoJ1kRw,Coeur,Philadelphia,PA,19147,0,"Restaurants, Bars, American (New), Nightlife",4.02,0.77,0.21,0.38,56
jyBbsc6LrIwdJYD9jFuiaw,Aldo and Manny Pizza and Pasta,Philadelphia,PA,19102,1,"Fast Food, Restaurants, Specialty Food, Food, American (Traditional), Pizza, Italian, Pasta Shops",3.95,1.98,0.53,1.25,57
dzNHPZmXHFc6_6BZQVYAeA,SoBol-University City,Philadelphia,PA,19104,1,"Food, Acai Bowls, Restaurants, Wraps, Cafes, Juice Bars & Smoothies",3.93,0.75,0.0,0.16,44
